user_id,id
1067421,43
1067421,38
1067421,20
1067421,13
544665,43
544665,23
544665,40
544665,46
544665,32
544665,18
544665,28
480409,47
480409,16
480409,22
480409,36
480409,8
480409,32
480409,46
480409,11
480409,1
349821,7
349821,42
349821,1
349821,45
349821,6
349821,27
349821,30
349821,40
349821,20
349821,25
349821,26
349821,2
349821,33
961731,1
961731,23
961731,2
961731,42
961731,10
961731,13
687649,32
687649,34
687649,41
687649,20
687649,46
687649,27
687649,42
376789,28
376789,34
376789,37
376789,33
376789,36
376789,24
376789,32
376789,40
376789,20
376789,15
376789,10
1094685,20
1094685,11
1094685,1
1094685,6
1094685,47
1094685,29
1094685,13
1094685,19
1494796,46
1494796,34
1494796,37
1494796,39
1494796,28
1494796,19
1210742,5
1210742,40
1210742,46
1210742,43
1210742,22
1210742,36
1210742,17
1210742,47
1210742,33
1210742,1
1210742,13
1210742,37
22767,28
22767,14
22767,37
22767,34
22767,47
200444,23
200444,43
200444,42
200444,41
200444,34
960440,10
960440,42
960440,41
960440,16
960440,27
960440,34
588986,23
588986,9
588986,26
588986,28
588986,20
588986,40
588986,15
588986,43
78333,10
78333,45
78333,2
78333,6
78333,39
78333,34
78333,41
78333,48
78333,21
78333,22
78333,27
78333,19
78333,29
1433170,20
1433170,45
1433170,42
1433170,44
1433170,16
1433170,28
1433170,8
1433170,48
1433170,2
1433170,4
1433170,47
1345120,13
1345120,20
1375900,1
1375900,7
1375900,6
1375900,24
1375900,37
1375900,46
1375900,28
1375900,48
1375900,47
1375900,22
110974,14
110974,16
110974,6
110974,21
110974,29
110974,2
110974,1
110974,43
110974,27
110974,23
110974,30
110974,3
110974,13
110974,39
402508,6
402508,17
402508,37
469377,20
469377,15
469377,24
1450371,20
1450371,6
1450371,29
1450371,19
1450371,37
120755,13
120755,39
120755,37
120755,33
120755,15
120755,9
120755,23
120755,18
120755,3
120755,38
120755,27
120755,5
120755,11
239583,41
239583,14
239583,1
239583,13
239583,15
239583,33
239583,24
239583,7
239583,2
239583,3
239583,34
1032310,47
1032310,2
1032310,4
1032310,44
1032310,38
1032310,41
1032310,9
1032310,8
1325384,2
1325384,10
1325384,42
1325384,17
1325384,1
1325384,28
1325384,38
1325384,23
407349,46
407349,29
407349,1
407349,17
407349,44
407349,12
407349,42
407349,45
407349,2
407349,8
407349,20
407349,27
407349,38
407349,26
407349,37
407349,13
301978,23
301978,31
301978,30
301978,1
301978,24
301978,43
301978,2
1206205,44
1206205,14
1206205,42
1206205,28
1206205,1
1206205,21
1206205,45
1206205,36
1206205,3
705441,39
705441,3
705441,2
1217734,45
1217734,23
1217734,2
1217734,44
1217734,21
1217734,14
865165,13
865165,19
865165,18
865165,45
865165,39
865165,37
637565,38
637565,43
637565,36
637565,1
637565,25
751532,29
751532,12
751532,33
751532,39
751532,43
751532,2
751532,1
751532,4
751532,19
751532,37
751532,47
751532,14
751532,17
751532,20
751532,46
751532,23
759556,28
759556,41
759556,20
759556,17
759556,1
28498,15
28498,5
28498,31
28498,27
28498,8
28498,14
1123120,43
1123120,31
1123120,46
1123120,32
1123120,20
238617,13
238617,25
238617,22
765381,45
672080,28
360175,45
360175,35
360175,46
360175,13
360175,8
360175,34
360175,10
360175,37
360175,9
360175,2
360175,7
360175,32
360175,12
360175,39
784796,16
784796,2
784796,6
784796,10
784796,17
373404,47
373404,23
373404,21
373404,42
373404,22
373404,45
373404,39
373404,37
373404,34
373404,25
373404,20
373404,40
373404,46
373404,9
1111186,40
1420846,29
1420846,44
1420846,23
1420846,13
1420846,21
1420846,26
1420846,47
1420846,24
1420846,7
1420846,36
1420846,43
1420846,1
1420846,2
1420846,17
1420846,31
1420846,12
1420846,9
1420846,41
303118,4
303118,29
303118,20
303118,11
303118,47
303118,14
982566,23
982566,9
982566,39
982566,3
982566,25
982566,41
982566,14
982566,18
982566,38
982566,30
982566,7
982566,43
982566,2
982566,46
491811,17
491811,34
491811,32
491811,42
491811,39
491811,13
491811,1
491811,18
491811,43
491811,25
491811,26
491811,27
491811,47
491811,6
491811,8
491811,46
491811,44
151218,48
151218,28
151218,42
151218,45
151218,2
754902,10
754902,15
754902,46
754902,20
754902,17
201898,13
201898,37
201898,34
723516,1
723516,17
723516,20
510673,6
510673,47
510673,8
510673,9
510673,32
510673,46
851059,7
851059,39
851059,34
851059,13
851059,45
851059,17
851059,42
851059,44
851059,37
851059,38
851059,18
851059,21
851059,3
855208,9
854823,25
854823,36
854823,21
854823,27
854823,18
854823,6
854823,2
1295190,10
1295190,44
1295190,6
1295190,47
1295190,19
1295190,23
1295190,9
1295190,38
1295190,26
1295190,2
1295190,30
1295190,1
563082,18
563082,20
563082,40
563082,23
563082,38
563082,42
563082,45
563082,43
563082,9
563082,7
563082,4
563082,48
563082,16
563082,2
709418,26
1457265,45
1457265,14
1457265,25
398389,16
398389,1
398389,4
1177159,22
1177159,2
1177159,3
1177159,13
579719,41
579719,28
579719,30
579719,48
579719,46
579719,1
579719,37
951051,47
951051,45
951051,19
951051,35
951051,1
951051,30
951051,2
951051,36
951051,20
951051,25
951051,16
951051,8
951051,9
951051,23
951051,10
434303,36
434303,37
434303,1
434303,39
434303,22
434303,4
1154995,27
1154995,13
1154995,39
1154995,37
1154995,15
1154995,33
1154995,20
1154995,40
1154995,1
1154995,21
1154995,22
626720,38
626720,47
626720,42
626720,36
626720,32
626720,1
626720,20
626720,9
626720,45
626720,18
626720,46
166566,17
166566,15
166566,38
166566,14
166566,39
166566,10
166566,26
166566,2
166566,16
166566,8
166566,20
166566,21
689230,2
689230,17
689230,43
689230,28
689230,45
1351629,35
1351629,17
1351629,1
1351629,11
1351629,27
662636,23
662636,42
662636,18
662636,5
662636,47
662636,45
662636,2
662636,34
662636,3
662636,26
662636,21
662636,35
662636,38
662636,16
662636,44
662636,40
662636,13
641794,4
641794,44
641794,42
641794,29
641794,1
641794,6
641794,2
641794,33
641794,25
641794,9
641794,28
641794,12
641794,17
641794,39
641794,34
641794,37
354887,28
354887,3
354887,2
354887,6
354887,40
354887,17
354887,47
968888,22
968888,16
537067,21
537067,39
537067,44
537067,45
537067,42
537067,2
537067,37
537067,13
537067,34
537067,23
537067,26
537067,20
537067,35
537067,3
537067,32
537067,43
537067,10
1249148,39
1249148,1
773443,39
773443,37
773443,6
257354,19
257354,38
257354,9
257354,25
257354,27
257354,33
257354,36
257354,29
257354,20
257354,16
257354,2
257354,6
257354,42
257354,45
257354,10
720068,11
720068,41
720068,2
720068,9
720068,43
720068,10
720068,37
204759,4
190022,32
190022,25
190022,37
190022,34
190022,40
190022,47
190022,6
190022,42
772198,38
1038694,5
1038694,3
1038694,36
1038694,43
1038694,29
1038694,16
1038694,40
1038694,47
1038694,17
1038694,22
1038694,21
1038694,14
1038694,45
1038694,11
1038694,38
1038694,9
1491291,12
1491291,45
1491291,44
1491291,27
1491291,20
1491291,40
1491291,38
1491291,9
1491291,43
507414,3
507414,43
507414,34
507414,13
113733,38
113733,43
113733,48
113733,11
113733,22
113733,40
113733,47
113733,27
113733,17
113733,2
689079,35
689079,13
689079,17
689079,42
689079,33
689079,28
689079,3
551071,44
551071,2
551071,14
551071,29
551071,33
1339586,9
1339586,38
1339586,10
1339586,47
1339586,1
1213802,32
1213802,10
1213802,42
1213802,2
1007678,39
1007678,37
1007678,34
1007678,21
1007678,48
1007678,3
1007678,16
1007678,32
1007678,46
1007678,25
1007678,42
1007678,45
1007678,30
1414854,28
1414854,41
1414854,19
1414854,48
1414854,2
1414854,43
1414854,39
1414854,40
1414854,20
1414854,46
1414854,33
1270373,42
1270373,17
1270373,39
1270373,38
1270373,9
1270373,32
1270373,40
769993,22
769993,46
769993,3
769993,34
769993,32
861038,36
861038,42
861038,10
861038,21
861038,46
914148,34
914148,10
914148,16
914148,48
914148,18
914148,41
914148,23
914148,2
914148,17
914148,1
914148,32
914148,13
914148,27
914148,43
914148,45
914148,37
170291,47
170291,44
170291,34
170291,17
170291,10
170291,13
170291,16
170291,21
170291,25
878367,2
878367,29
878367,35
878367,46
878367,44
878367,7
878367,3
878367,28
878367,47
622994,36
622994,22
896149,9
896149,17
896149,37
896149,34
896149,41
896149,8
896149,16
896149,2
896149,48
896149,14
188990,46
188990,25
188990,36
188990,43
188990,41
188990,40
188990,13
188990,39
188990,34
188990,37
188990,18
188990,42
188990,2
188990,22
188990,23
188990,14
154876,5
154876,44
154876,2
154876,15
154876,38
154876,9
154876,13
154876,14
12380,32
12380,44
12380,6
12380,38
12380,23
12380,36
967165,4
967165,41
967165,1
967165,17
967165,6
967165,26
967165,47
1181039,40
1181039,46
126652,32
126652,48
126652,9
126652,8
126652,41
126652,23
126652,17
126652,43
608149,42
608149,34
608149,33
608149,2
608149,48
608149,16
608149,13
608149,3
608149,6
316318,2
316318,22
316318,26
316318,8
316318,31
316318,15
316318,18
316318,48
316318,9
316318,21
789355,24
789355,15
789355,27
789355,9
789355,39
789355,1
789355,3
789355,2
789355,34
531318,18
531318,17
531318,47
531318,31
531318,2
531318,10
531318,45
531318,44
541584,37
541584,41
1365414,48
1365414,8
1365414,15
1365414,40
1365414,44
1365414,42
1365414,3
1365414,21
1365414,33
866673,27
866673,9
866673,39
866673,23
866673,1
866673,40
866673,25
866673,5
866673,16
591952,20
591952,32
591952,25
591952,9
591952,38
591952,27
591952,23
591952,29
591952,34
591952,39
490767,45
490767,2
490767,18
490767,27
490767,41
490767,6
490767,40
490767,46
490767,39
490767,34
490767,5
375387,21
375387,39
375387,38
375387,43
375387,6
375387,46
375387,14
375387,8
375387,28
375387,10
375387,47
375387,3
375387,13
375387,34
375387,1
375387,2
375387,25
1408450,27
1408450,20
1408450,32
1408450,46
68530,34
68530,17
68530,44
68530,23
68530,36
68530,22
68530,21
68530,13
68530,14
68530,3
68530,35
742916,9
742916,38
742916,43
742916,23
742916,25
742916,13
866047,36
866047,20
866047,23
866047,38
866047,32
866047,40
866047,25
866047,10
866047,7
866047,17
866047,6
699167,7
699167,38
699167,2
699167,20
142451,3
142451,34
142451,13
142451,37
142451,43
142451,15
142451,4
142451,14
611772,11
611772,25
465539,5
465539,22
465539,11
465539,38
465539,18
465539,32
465539,2
465539,28
465539,45
465539,44
737391,10
803213,7
803213,45
803213,44
803213,2
803213,12
370648,42
370648,38
370648,39
370648,34
370648,6
370648,7
370648,33
370648,15
370648,46
370648,32
370648,2
1221298,38
1221298,43
1221298,8
1221298,41
1221298,22
1221298,26
1221298,6
1221298,17
1221298,42
1221298,44
942877,25
942877,44
942877,13
942877,34
942877,39
942877,47
942877,38
942877,20
942877,2
811074,6
811074,48
811074,40
811074,16
811074,2
811074,34
811074,37
811074,36
601242,13
601242,3
601242,2
601242,47
601242,11
601242,40
601242,39
601242,37
601242,25
601242,46
601242,10
601242,42
601242,9
1343842,28
1343842,3
485932,47
1440578,47
1440578,17
1440578,44
1440578,42
1440578,40
1440578,33
505947,38
505947,23
505947,43
505947,1
505947,44
505947,10
505947,21
1241799,11
1241799,31
1241799,22
1241799,40
1241799,44
1241799,27
1241799,43
1241799,38
1241799,18
1241799,20
1241799,35
1241799,41
1241799,1
1241799,28
823476,25
823476,46
823476,41
823476,9
823476,8
823476,16
823476,42
823476,44
823476,4
823476,23
823476,29
823476,40
823476,10
823476,47
823476,20
85223,19
85223,12
85223,6
85223,17
85223,43
85223,30
85223,7
85223,39
85223,5
85223,41
1057506,11
1057506,12
1057506,41
1057506,3
1057506,10
1057506,44
1057506,42
1057506,2
1057506,45
1057506,40
1057506,46
1400764,19
1400764,3
1400764,23
1400764,13
819583,2
819583,8
21510,19
1202003,8
1202003,47
1202003,27
1202003,45
1202003,26
1202003,11
1202003,2
1202003,33
1202003,19
1202003,23
1202003,17
1202003,1
1202003,20
1202003,9
1202003,46
1202003,6
1202003,39
1202003,3
1202003,31
988409,47
988409,42
988409,3
988409,37
988409,39
988409,13
988409,26
550923,13
550923,37
550923,47
550923,19
550923,21
550923,16
550923,28
550923,25
550923,32
550923,7
550923,27
550923,2
635698,32
635698,25
635698,38
635698,9
656710,13
656710,37
656710,42
656710,24
656710,20
656710,4
656710,2
656710,17
656710,34
1167680,29
1167680,9
1167680,20
1167680,1
49768,14
49768,21
49768,8
49768,35
49768,46
49768,25
49768,47
49768,6
779663,48
779663,16
779663,14
779663,21
779663,9
779663,2
779663,42
779663,45
779663,39
779663,37
779663,1
779663,6
1468661,2
1468661,5
1468661,18
1468661,20
1468661,42
1468661,25
1468661,40
1468661,21
1468661,43
1468661,34
1468661,28
165828,40
165828,26
165828,41
165828,27
165828,10
165828,20
165828,42
165828,2
165828,28
165828,6
1382031,44
1382031,1
1382031,43
1382031,2
1382031,30
1382031,21
1382031,36
1382031,38
1382031,37
1382031,31
1382031,22
376062,43
376062,47
376062,10
376062,2
376062,44
376062,4
376062,31
376062,32
376062,1
376062,18
376062,46
376062,42
376062,20
376062,22
376062,39
376062,45
349418,17
349418,20
349418,46
349418,32
349418,25
349418,40
349418,21
349418,6
349418,16
1432792,43
1432792,36
1432792,19
1432792,33
1432792,31
1432792,2
1432792,42
1432792,6
1432792,16
1004288,29
1004288,46
1004288,22
1004288,15
1004288,11
1004288,21
1004288,45
1004288,2
163351,9
163351,38
163351,28
163351,41
163351,13
163351,25
163351,10
163351,46
163351,39
163351,34
1494547,1
1494547,34
1494547,6
1494547,41
1494547,43
1494547,38
1494547,36
1494547,32
1494547,14
402508,13
402508,21
402508,45
402508,2
402508,42
402508,17
402508,3
402508,39
402508,20
162670,43
162670,38
162670,23
162670,26
162670,6
162670,16
162670,29
162670,39
162670,34
162670,13
162670,2
162670,9
147968,40
147968,29
147968,35
147968,43
147968,31
147968,27
147968,47
147968,17
147968,38
1447707,40
1447707,6
1447707,30
1447707,2
1447707,13
1447707,34
1447707,10
1447707,19
1447707,26
1457443,29
1457443,9
1457443,23
1457443,40
1457443,25
1457443,37
1457443,46
1457443,47
1457443,17
1457443,34
1457443,39
1457443,27
637565,2
637565,17
637565,10
637565,44
637565,6
637565,47
219847,2
1034223,1
1034223,5
1034223,13
1034223,2
1034223,20
1034223,36
1034223,6
230588,5
230588,2
230588,4
230588,33
230588,48
230588,23
230588,47
230588,32
230588,46
230588,45
230588,18
230588,27
230588,3
230588,1
230588,21
1385605,11
1385605,1
1385605,38
1385605,23
354598,37
354598,33
354598,27
354598,38
354598,43
354598,47
354598,6
354598,18
354598,13
354598,34
354598,16
584848,39
584848,13
584848,31
584848,14
584848,10
584848,45
584848,16
584848,38
584848,22
584848,1
584848,9
584848,12
584848,43
584848,11
584848,8
268784,44
268784,10
268784,2
268784,12
268784,20
268784,42
1068569,20
1068569,48
1068569,42
1068569,16
1020228,37
1020228,32
1020228,16
1020228,28
1020228,9
1020228,47
1020228,46
1020228,20
1020228,6
1020228,1
994126,3
994126,2
994126,38
994126,40
994126,34
1270941,39
1270941,25
1270941,40
1270941,29
1270941,12
1270941,32
1270941,6
1270941,37
1270941,9
1270941,10
912700,37
912700,34
912700,10
912700,4
912700,22
912700,13
912700,12
912700,19
912700,2
912700,44
912700,45
912700,6
211815,34
211815,30
211815,40
211815,24
211815,47
211815,6
495055,27
495055,18
495055,21
495055,15
495055,17
495055,32
495055,39
495055,37
213460,4
213460,13
213460,34
213460,37
213460,39
213460,2
213460,10
213460,24
213460,16
629165,41
629165,28
629165,17
629165,13
629165,22
629165,36
41825,17
41825,47
41825,6
810176,20
810176,40
810176,22
810176,1
810176,3
982566,34
982566,40
982566,30
982566,13
982566,8
982566,27
982566,46
982566,14
982566,21
214127,6
214127,37
214127,27
214127,18
214127,24
214127,8
214127,48
214127,21
214127,11
214127,23
214127,17
214127,41
214127,4
198804,3
198804,2
198804,29
198804,45
198804,10
198804,30
657971,33
184313,12
184313,32
184313,30
184313,37
184313,22
184313,20
184313,40
184313,6
184313,43
1030878,40
1030878,10
1030878,22
1030878,39
1030878,13
1030878,47
1030878,17
1030878,44
903969,23
903969,13
903969,21
903969,32
903969,3
903969,45
903969,10
627243,24
627243,20
627243,25
627243,34
627243,37
627243,22
627243,23
627243,38
627243,47
627243,6
627243,8
627243,29
627243,3
627243,10
627243,39
627243,43
229675,46
229675,18
229675,26
229675,40
229675,2
229675,20
229675,47
229675,8
109578,9
109578,32
109578,20
109578,46
109578,25
1477852,8
1477852,48
1477852,45
1477852,23
1477852,39
1477852,38
1477852,43
1477852,9
1477852,47
1477852,25
1477852,32
1477852,40
638035,35
638035,18
638035,17
638035,15
638035,41
638035,42
638035,2
638035,13
1122810,13
1122810,32
1122810,6
1122810,27
1122810,4
1122810,1
1122810,16
1122810,48
1122810,2
465871,27
465871,39
465871,34
465871,45
465871,42
465871,32
465871,7
465871,23
465871,40
465871,26
465871,6
465871,33
465871,24
465871,1
465871,2
465871,13
465871,37
465871,5
1463397,47
1463397,36
1463397,39
1463397,43
1463397,44
1463397,28
1463397,17
1027983,8
1027983,16
1027983,7
1027983,6
540304,1
540304,18
540304,3
540304,33
540304,15
540304,48
787326,9
787326,23
787326,38
787326,35
787326,13
787326,39
787326,1
787326,16
787326,15
787326,20
787326,46
787326,32
787326,42
787326,34
787326,36
345986,4
345986,5
345986,2
345986,13
345986,42
345986,37
345986,10
1161821,6
1161821,16
1161821,8
1161821,41
1161821,31
1161821,45
1161821,44
1161821,2
1161821,10
1161821,47
1161821,7
1161821,33
1161821,36
1161821,22
1161821,9
1161821,35
1161821,38
638035,12
638035,19
638035,5
638035,11
638035,30
638035,47
638035,8
638035,2
638035,48
767795,41
767795,25
767795,28
767795,9
767795,10
767795,34
767795,16
767795,14
767795,17
767795,47
767795,43
767795,27
767795,21
587755,26
587755,28
587755,16
587755,46
587755,4
587755,7
587755,32
1424575,43
1424575,18
1424575,11
1424575,3
1424575,33
417988,33
417988,36
417988,27
417988,34
417988,47
417988,1
417988,23
417988,35
417988,12
417988,45
417988,29
417988,2
1185284,3
1185284,20
1185284,21
1185284,30
1185284,8
1185284,14
1185284,41
1185284,27
1185284,6
1185284,17
323303,34
323303,13
323303,18
323303,27
323303,43
323303,39
323303,42
323303,44
1078334,10
1078334,6
1078334,39
1078334,37
1078334,45
1078334,30
322457,48
322457,1
322457,26
322457,38
322457,25
322457,28
322457,9
322457,29
322457,24
1215772,10
1215772,47
1215772,21
1215772,3
1215772,42
1215772,23
1215772,5
1215772,9
1215772,29
1215772,44
1215772,1
1215772,45
1215772,2
364185,22
364185,2
364185,1
364185,11
364185,26
364185,41
364185,23
364185,8
364185,27
364185,18
364185,21
364185,16
364185,35
364185,34
364185,6
364185,17
1432629,14
1432629,42
1432629,10
1432629,6
1432629,47
1432629,18
1432629,41
1432629,28
1432629,26
1397195,22
1397195,6
1397195,44
1397195,24
303660,1
303660,8
303660,6
303660,47
303660,36
303660,21
303660,46
303660,32
915104,42
915104,37
915104,20
915104,2
996485,47
996485,6
996485,17
996485,37
996485,13
1065331,1
1065331,3
1065331,35
1065331,37
1065331,16
1065331,11
1065331,39
1065331,43
1065331,38
1065331,9
1065331,44
1065331,42
1065331,5
1065331,22
1065331,18
1065331,46
1065331,7
781434,45
781434,13
781434,6
781434,20
781434,24
781434,5
781434,2
781434,44
781434,10
781434,26
134987,27
134987,28
1359898,20
1359898,27
1359898,21
1359898,48
889067,3
889067,37
889067,46
889067,45
889067,9
889067,23
889067,41
889067,43
889067,18
889067,40
889067,25
889067,32
889067,27
889067,29
889067,35
889067,12
889067,15
443513,14
1020053,48
1020053,8
1020053,32
1020053,44
1020053,29
1020053,35
1020053,28
1020053,26
1020053,27
1020053,13
1020053,34
1020053,25
412985,6
412985,21
412985,37
412985,39
412985,27
412985,32
412985,2
412985,17
412985,29
412985,23
412985,43
412985,9
412985,42
412985,16
412985,48
828928,9
828928,1
828928,11
828928,25
828928,47
828928,42
1309405,23
1309405,9
1309405,44
1309405,28
1309405,29
1309405,42
1309405,3
1309405,39
1309405,33
1309405,38
1309405,40
1309405,20
141301,40
141301,7
141301,35
141301,22
141301,36
141301,20
141301,32
141301,23
141301,18
141301,43
141301,11
141301,31
141301,44
141301,10
450298,17
450298,45
450298,37
450298,42
450298,41
450298,28
450298,18
450298,27
450298,8
450298,2
450298,23
450298,16
450298,39
450298,13
450298,20
450298,25
828647,14
828647,42
828647,46
828647,37
828647,34
828647,13
828647,17
828647,1
828647,16
599373,6
599373,38
599373,34
489947,39
1018666,7
1018666,38
1018666,2
1018666,48
1018666,27
1018666,44
1018666,42
1018666,43
488608,36
488608,21
488608,47
488608,40
488608,34
1257348,20
1257348,48
1257348,16
1257348,8
1257348,14
1257348,39
1257348,36
1257348,1
1257348,18
189953,4
189953,17
189953,37
189953,40
189953,46
189953,43
189953,22
189953,32
189953,25
189953,14
1385195,38
1385195,9
1385195,20
1385195,33
1385195,5
1385195,2
1385195,47
1385195,25
1385195,42
1329033,42
1329033,48
1329033,16
1329033,46
1329033,26
1329033,34
1329033,44
1329033,27
1329033,31
1329033,23
1329033,38
1329033,39
1329033,9
596064,43
596064,38
596064,9
596064,36
596064,3
596064,27
596064,10
596064,22
596064,17
596064,2
596064,25
596064,18
596064,23
1188980,4
1188980,22
1188980,17
1188980,6
315043,8
315043,46
315043,18
315043,27
315043,9
315043,20
315043,37
315043,12
315043,32
315043,13
1268821,22
1268821,3
1268821,27
1268821,17
1268821,47
1268821,43
1268821,15
1268821,31
1268821,34
601234,32
601234,20
601234,3
601234,2
601234,47
601234,29
601234,5
601234,14
601234,12
601234,25
601234,46
601234,13
601234,42
601234,39
601234,41
601234,26
649790,6
649790,41
649790,5
649790,31
649790,2
649790,34
649790,37
649790,13
485791,18
485791,10
485791,2
485791,45
485791,9
1425777,23
1425777,6
1425777,26
1425777,3
1425777,22
1425777,20
1365664,2
1281286,26
1281286,16
1281286,10
1281286,47
1281286,8
1281286,48
1281286,11
1281286,14
377284,2
377284,12
377284,38
377284,32
377284,20
377284,33
377284,6
377284,45
377284,22
377284,37
377284,27
377284,41
377284,25
1264381,2
1264381,9
197390,48
197390,42
197390,25
197390,20
197390,32
197390,26
197390,31
197390,8
197390,11
197390,40
197390,46
197390,18
197390,21
197390,39
197390,34
197390,19
1154827,32
1154827,21
1154827,47
1154827,6
1154827,26
1154827,41
1154827,23
1154827,34
1154827,13
20720,21
20720,1
20720,3
20720,34
20720,10
20720,42
20720,2
1456703,9
1456703,42
1456703,6
1456703,47
1456703,43
1456703,2
1456703,10
1456703,17
510643,37
510643,6
510643,46
510643,25
510643,26
510643,19
510643,35
510643,20
510643,32
1392809,38
1392809,10
1392809,45
1392809,2
1392809,41
1392809,44
1392809,25
1392809,18
1392809,27
1392809,28
1392809,19
1392809,13
1353494,47
1353494,13
1353494,37
1353494,28
1353494,40
1353494,1
1353494,31
1353494,17
1353494,9
1434229,2
1434229,13
1434229,37
1434229,27
1434229,18
1434229,25
1434229,40
1434229,46
1434229,14
1434229,5
1434229,10
1494252,43
1494252,47
1494252,14
1494252,5
1494252,34
1494252,7
1494252,21
1494252,16
1494252,26
1494252,4
1494252,40
1494252,6
1494252,18
23344,20
23344,40
23344,30
23344,6
23344,45
23344,2
23344,44
23344,3
23344,10
1008998,2
1008998,39
1008998,43
1008998,9
1008998,5
1008998,14
1008998,44
1008998,45
1008998,42
1008998,21
1008998,16
1008998,48
1008998,38
1008998,34
1008998,1
1008998,47
1008998,12
745832,16
745832,1
745832,45
1494796,4
1494796,48
1494796,17
1494796,41
1494796,28
1494796,22
1494796,15
1494796,7
1494796,40
1494796,11
1494796,36
1494796,1
1494796,8
1494796,21
69489,26
69489,25
69489,4
69489,7
69489,33
69489,24
69489,37
69489,39
69489,14
69489,28
69489,22
818602,2
818602,44
818602,39
818602,25
818602,46
818602,38
1086258,34
1086258,24
1086258,6
1086258,3
1086258,11
1086258,14
1086258,5
1086258,20
621870,41
621870,9
621870,27
621870,17
621870,37
621870,20
621870,5
621870,18
621870,3
621870,23
621870,44
621870,10
621870,48
621870,45
621870,42
1199286,23
1199286,38
1199286,26
1199286,25
1041412,41
1041412,32
1041412,10
1041412,45
1041412,2
1041412,6
1041412,8
1041412,19
1041412,12
979564,43
979564,36
979564,9
979564,5
979564,38
496457,17
496457,11
496457,14
496457,48
496457,32
496457,5
496457,42
496457,39
496457,37
496457,38
496457,9
496457,19
496457,24
691836,33
691836,22
691836,43
691836,23
691836,40
691836,20
691836,8
691836,21
691836,27
980840,9
980840,42
980840,38
980840,7
980840,14
980840,46
980840,17
980840,41
980840,8
980840,18
911355,12
911355,44
911355,2
911355,42
553,2
553,46
553,20
553,4
270863,41
270863,6
270863,25
491750,16
1217625,1
1217625,34
1217625,13
1217625,48
1217625,20
1217625,42
1217625,45
1217625,17
1287054,41
1287054,10
1287054,7
1287054,38
1287054,23
591787,38
591787,23
591787,9
591787,43
591787,24
1177842,28
1177842,31
1177842,25
1177842,20
1177842,27
1177842,22
820363,41
820363,32
820363,33
820363,10
820363,42
820363,17
820363,24
820363,37
820363,40
820363,2
820363,9
653914,32
653914,25
653914,16
653914,27
653914,3
653914,2
1019530,41
1019530,10
1019530,44
1019530,45
1019530,20
1019530,47
1019530,34
1019530,40
1019530,22
1019530,36
1019530,2
1019530,25
1019530,46
1019530,33
1019530,4
1019530,1
1019530,3
1019530,28
1019530,26
1019530,17
1019530,21
1019530,8
1019530,15
1493638,34
1493638,4
1493638,3
1493638,37
1493638,40
1493638,20
1379918,19
1379918,28
1379918,26
1379918,6
1379918,47
1379918,25
1379918,40
1379918,9
1379918,18
1379918,4
1379918,3
710958,38
710958,25
710958,2
710958,46
710958,8
710958,21
710958,16
710958,1
710958,19
710958,32
710958,42
710958,44
710958,39
1030151,32
1030151,20
1030151,16
1030151,21
1030151,6
1030151,17
1030151,23
1030151,9
1030151,43
1030151,38
1030151,2
1309906,21
1309906,45
1309906,44
1309906,30
1309906,17
1309906,23
1309906,9
1309906,36
1309906,20
1309906,26
1309906,1
1309906,27
1309906,43
1309906,37
1309906,39
1309906,32
1156121,34
1156121,27
1156121,3
1156121,13
1156121,46
1156121,20
1156121,45
1156121,26
1156121,10
1156121,35
1156121,18
1156121,28
1156121,41
156802,36
156802,17
156802,38
156802,22
156802,7
859467,23
859467,44
859467,39
859467,13
859467,38
859467,31
859467,17
859467,45
859467,27
859467,2
16061,46
16061,25
16061,23
16061,44
16061,38
16061,34
16061,37
16061,36
16061,19
16061,35
16061,20
16061,9
16061,12
234368,23
234368,25
234368,13
234368,37
234368,34
234368,20
234368,32
234368,1
234368,43
1436121,2
1436121,8
1436121,11
1436121,42
1436121,39
1436121,41
1436121,10
1436121,47
1436121,13
1436121,38
1436121,3
1436121,25
62035,36
62035,1
62035,43
62035,3
62035,32
62035,13
62035,39
62035,25
62035,20
62035,21
62035,18
1067155,43
1067155,9
1067155,25
1067155,32
1067155,13
1067155,37
1067155,35
1067155,28
1067155,36
1067155,16
1067155,3
1067155,2
1067155,14
1067155,39
1067155,31
1108829,17
1108829,6
1108829,27
1108829,18
1108829,26
1108829,45
1108829,48
1108829,22
1048865,3
1048865,46
1048865,2
1048865,9
1048865,43
1048865,16
1048865,48
1048865,36
703831,18
1356240,36
1356240,19
1356240,13
1356240,43
1356240,44
1356240,40
1356240,21
1356240,47
684196,6
684196,43
684196,23
684196,3
1287167,10
1287167,2
1287167,44
1287167,45
1287167,25
1287167,46
713383,47
713383,17
713383,4
713383,26
713383,23
713383,5
713383,31
889965,36
889965,1
889965,13
889965,46
889965,22
889965,32
889965,47
889965,3
889965,2
889965,44
889965,21
889965,16
889965,8
889965,42
1166821,30
1166821,13
1166821,37
1166821,1
1166821,41
1311534,10
1311534,43
1311534,23
1311534,37
1311534,39
820312,30
820312,25
820312,1
508452,3
1460373,22
1460373,1
1460373,13
1460373,9
1460373,25
1460373,37
1460373,38
1460373,39
1460373,17
1460373,20
1460373,47
1460373,2
1460373,3
1460373,48
1460373,16
499395,21
499395,34
